OrderID,Date,CustomerID,ProductCategory,Quantity,UnitPrice,TotalAmount,DeliveryStatus,PaymentMethod,Rating,Review,Country_Germany,Country_India,Country_Nan,Country_Uk,Country_Unknown,Country_Usa
1240.0,2024-01-12,C003,Apparel,-0.029887347777239386,1.129902059093379,0.7314103612030712,Returned,2,5.0,Satisfactory experience.,False,False,False,False,False,False
1244.0,2024-03-08,C042,Beauty,1.4093033990344424,-0.3918107623427431,0.4751704911537245,Returned,5,1.0,Not Provided,True,False,False,False,False,False
1245.0,2024-02-13,C034,Beauty,0.6897080256286015,-0.8854616478681517,-0.3474943547941779,Returned,0,5.0,Great product and fast delivery!,False,False,False,False,False,False
1246.0,2024-06-28,C008,Apparel,-1.469078094588921,0.9276108705294501,-0.7568038314256343,In Transit,2,3.0,Satisfactory experience.,False,False,False,False,True,False
1250.0,2024-03-12,C036,Home Decor,-0.7494827211830802,0.04145469376059723,-0.47628860526634953,In Transit,0,3.0,Very good quality and support.,False,False,False,True,False,False
1251.0,2024-05-02,C023,Beauty,-0.029887347777239386,-0.020440371397022816,-0.039332195287463644,Delivered,2,3.0,Worst delivery experience.,False,False,False,False,True,False
1252.0,2024-02-07,C019,Electronics,-0.029887347777239386,-1.3111789252937336,-0.9041417567040086,In Transit,2,5.0,Not happy with the product.,True,False,False,False,False,False
1254.0,2024-03-02,C016,Electronics,1.4093033990344424,-0.4038878482271568,0.4616841822037589,Returned,0,2.0,Not Provided,False,True,False,False,False,False
1257.0,2024-02-29,C035,Electronics,-0.7494827211830802,0.7841954756520378,-0.14452540509719544,Delivered,5,4.0,Worst delivery experience.,True,False,False,False,False,False
1258.0,2024-02-17,C048,Home Decor,-1.469078094588921,-1.7429347456615223,-1.3532358447378636,In Transit,5,4.0,Loved it! Highly recommended.,False,False,False,True,False,False
1259.0,2024-04-26,C042,Beauty,1.4093033990344424,1.2552018251441708,2.314365874205285,Delivered,2,1.0,Not happy with the product.,False,False,False,False,False,True
1260.0,2024-01-29,C022,Apparel,0.6897080256286015,-0.20914483834098638,0.2566922861642816,Returned,0,4.0,Great product and fast delivery!,False,False,False,True,False,False
1262.0,2024-06-20,C007,Apparel,-0.7494827211830802,1.1525465951266547,0.02000756409238506,In Transit,0,2.0,Not Provided,False,False,False,True,False,False
1263.0,2024-04-08,C016,Books,-0.029887347777239386,0.23921697511787104,0.13464119016709278,In Transit,5,3.0,Not happy with the product.,False,False,False,True,False,False
1264.0,2024-06-26,C016,Electronics,-1.469078094588921,1.078574444084621,-0.7230880590507203,In Transit,0,5.0,Worst delivery experience.,False,False,False,False,False,False
1265.0,2024-06-29,C050,Home Decor,-1.469078094588921,0.024848700669528438,-0.9584241502276202,In Transit,0,4.0,Excellent packaging and quality.,False,False,False,False,False,True
1267.0,2024-03-04,C044,Beauty,-1.469078094588921,1.4499448350303412,-0.6401472590084317,In Transit,4,4.0,"Terrible service, not buying again.",False,False,False,False,False,False
1271.0,2024-04-11,C017,Electronics,-0.7494827211830802,-1.3474101829469745,-1.0966588169647677,Delivered,2,4.0,Loved it! Highly recommended.,False,True,False,False,False,False
1272.0,2024-05-18,C004,Electronics,0.6897080256286015,-1.6040482579907651,-0.9894426608125412,In Transit,2,5.0,Satisfactory experience.,False,False,False,False,False,True
1273.0,2024-06-13,C047,Books,-0.029887347777239386,0.5652982939970401,0.35311939515653573,In Transit,2,5.0,Worst delivery experience.,False,True,False,False,False,False
1274.0,2024-06-23,C043,Beauty,-0.7494827211830802,0.35093001954869746,-0.338053938529202,Delivered,0,3.0,"Product was damaged, returned.",True,False,False,False,False,False
1275.0,2024-05-15,C009,Apparel,-1.469078094588921,-1.6583951444706264,-1.3343550122079118,In Transit,2,3.0,"Product was damaged, returned.",True,False,False,False,False,False
1276.0,2024-05-16,C025,Apparel,-0.7494827211830802,1.0483817293735869,-0.026520201784996308,In Transit,0,4.0,Not happy with the product.,False,False,False,False,False,True
1277.0,2024-01-29,C003,Books,1.4093033990344424,-1.702174580801626,-0.9880940299175446,Delivered,0,4.0,"Terrible service, not buying again.",False,True,False,False,False,False
1279.0,2024-02-29,C035,Apparel,-1.469078094588921,-0.9337699914058064,-1.1725193048083244,Returned,1,4.0,Excellent packaging and quality.,False,False,False,False,False,False
1283.0,2024-03-17,C025,Apparel,1.4093033990344424,1.1283924233578273,2.172759630230646,Delivered,0,1.0,Not happy with the product.,False,False,False,False,False,True
1284.0,2024-04-28,C004,Beauty,0.6897080256286015,0.7766472969742793,1.1373482605970362,Returned,0,4.0,Worst delivery experience.,False,False,False,False,False,True
1285.0,2024-03-06,C014,Home Decor,-1.469078094588921,0.9819577570093116,-0.7446661533706652,In Transit,5,1.0,Not Provided,False,False,False,False,False,True
1286.0,2024-01-14,C018,Books,1.4093033990344424,-1.5557399144531103,-0.8245725338992115,Delivered,0,3.0,Fast shipping and nice product.,False,False,False,False,False,False
1287.0,2024-02-25,C031,Apparel,-0.029887347777239386,0.07466667994273482,0.024390614501123883,Delivered,0,3.0,Excellent packaging and quality.,False,True,False,False,False,False
1288.0,2024-05-02,C016,Beauty,-0.7494827211830802,0.6528571666590391,-0.20319084902954584,Delivered,1,3.0,Not happy with the product.,True,False,False,False,False,False
1290.0,2024-04-30,C049,Home Decor,-0.7494827211830802,0.49283577869055806,-0.2746682864643636,In Transit,2,1.0,Great product and fast delivery!,False,False,False,False,False,False
1292.0,2024-02-20,C022,Apparel,0.6897080256286015,-0.2800977179119167,0.1933066340994432,In Transit,1,4.0,Not happy with the product.,True,False,False,False,False,False
1293.0,2024-06-13,C048,Books,0.6897080256286015,-0.7586522460818083,-0.23420935961446676,Returned,1,3.0,Satisfactory experience.,False,False,False,False,False,True
1295.0,2024-01-02,C027,Apparel,-0.7494827211830802,-1.3791125333935605,-1.1108194413622317,Returned,0,3.0,Great product and fast delivery!,False,False,False,False,False,True
1297.0,2024-05-16,C036,Books,-1.469078094588921,-1.6961360378594192,-1.3427839553016403,Returned,1,2.0,"Product was damaged, returned.",False,False,False,True,False,False
1298.0,2024-01-05,C033,Books,-0.7494827211830802,-1.137570815705287,-1.0029289697625068,Delivered,0,4.0,Excellent packaging and quality.,False,False,False,False,False,True
1299.0,2024-06-07,C034,Home Decor,-0.029887347777239386,-0.14724977318336632,-0.124295941672247,In Transit,5,1.0,Loved it! Highly recommended.,True,False,False,False,False,False
1005.0,2024-05-17,C008,Books,-1.469078094588921,1.6144951302054775,-0.6033970671197755,In Transit,1,2.0,Fast shipping and nice product.,False,False,False,False,False,True
1009.0,2024-06-12,C045,Beauty,-0.7494827211830802,0.20600498893573346,-0.4027882214890369,Delivered,0,4.0,Great product and fast delivery!,False,False,False,True,False,False
1013.0,2024-01-29,C010,Apparel,0.6897080256286015,-1.4062859766334912,-0.8127720135679916,In Transit,2,2.0,Not Provided,True,False,False,False,False,False
1014.0,2024-05-15,C017,Beauty,-1.469078094588921,-1.090772107903184,-1.207583708078235,Returned,1,2.0,Loved it! Highly recommended.,False,True,False,False,False,False
1015.0,2024-03-16,C028,Apparel,0.6897080256286015,-1.7791660033147632,-1.1458838446321422,Returned,1,2.0,"Product was damaged, returned.",False,False,False,False,False,True
1016.0,2024-05-09,C007,Home Decor,1.4093033990344424,-0.5699477791378447,0.2762474341417317,Delivered,1,3.0,Satisfactory experience.,False,False,False,False,False,False
1017.0,2024-05-15,C001,Beauty,-0.029887347777239386,1.2219898389620332,0.7931102246491639,Delivered,5,3.0,Loved it! Highly recommended.,False,False,False,True,False,False
1018.0,2024-03-02,C004,Apparel,1.4093033990344424,-1.3126885610292853,-0.5531605662811535,Delivered,2,3.0,"Terrible service, not buying again.",False,False,False,False,False,False
1019.0,2024-02-02,C009,Books,1.4093033990344424,-0.7782775106439804,0.043608604754824885,In Transit,2,3.0,Excellent packaging and quality.,False,False,False,False,False,False
1022.0,2024-06-10,C004,Apparel,-1.469078094588921,-1.6055578937263166,-1.3225544918766918,In Transit,4,3.0,"Product was damaged, returned.",False,False,False,False,False,True
1025.0,2024-01-14,C044,Electronics,-1.469078094588921,0.6905980600478319,-0.8097375940542493,Returned,1,4.0,"Terrible service, not buying again.",False,False,False,False,False,True
1028.0,2024-02-12,C027,Books,0.6897080256286015,-0.4778599992691905,0.016635986854893658,In Transit,5,4.0,Satisfactory experience.,True,False,False,False,False,False
1029.0,2024-01-01,C025,Home Decor,0.6897080256286015,-0.0355367287525399,0.41178483908888613,In Transit,3,1.0,Not Provided,False,False,False,False,False,True
1033.0,2024-01-11,C040,Electronics,0.6897080256286015,1.4333388419392725,1.7240026999205404,In Transit,4,5.0,Excellent packaging and quality.,False,False,False,True,False,False
1034.0,2024-03-02,C017,Books,-0.7494827211830802,0.055041415380562606,-0.470219766238865,In Transit,1,5.0,"Terrible service, not buying again.",False,True,False,False,False,False
1035.0,2024-04-27,C040,Beauty,-1.469078094588921,-1.345900547211423,-1.2645633633918396,Returned,0,4.0,Not Provided,False,False,False,True,False,False
1039.0,2024-03-28,C014,Home Decor,1.4093033990344424,1.2219898389620332,2.2772785245928797,In Transit,5,3.0,"Terrible service, not buying again.",True,False,False,False,False,False
1040.0,2024-03-11,C003,Electronics,-0.029887347777239386,-0.9911361493567714,-0.6897094443995554,Returned,1,2.0,Satisfactory experience.,True,False,False,False,False,False
1047.0,2024-06-17,C013,Books,-0.029887347777239386,-0.07629689361243604,-0.07675670262361822,Delivered,1,3.0,Loved it! Highly recommended.,False,False,False,False,False,False
1048.0,2024-04-12,C044,Beauty,-0.029887347777239386,-1.6282024297595923,-1.116551122665967,Delivered,1,3.0,Satisfactory experience.,False,False,False,False,False,False
1051.0,2024-05-13,C035,Apparel,-0.029887347777239386,0.8672254411073818,0.5554140294060199,Delivered,4,4.0,Fast shipping and nice product.,False,False,False,True,False,False
1053.0,2024-06-27,C019,Beauty,-0.7494827211830802,-0.6137272154688442,-0.7689415094806034,In Transit,2,5.0,Satisfactory experience.,False,False,False,False,False,False
1054.0,2024-05-25,C020,Books,1.4093033990344424,-1.7972816321413836,-1.0942987128985238,In Transit,1,4.0,Excellent packaging and quality.,True,False,False,False,False,False
1055.0,2024-05-28,C039,Home Decor,0.6897080256286015,0.9321397777361052,1.276257242781682,In Transit,0,5.0,Not Provided,True,False,False,False,False,False
1056.0,2024-02-13,C043,Electronics,-0.029887347777239386,1.3880497698727212,0.9043722734863802,Returned,1,1.0,"Terrible service, not buying again.",False,False,False,False,False,True
1057.0,2024-06-21,C020,Apparel,-0.7494827211830802,-0.8884809193392552,-0.8916669209252904,Delivered,5,2.0,Excellent packaging and quality.,True,False,False,False,False,False
1058.0,2024-06-05,C050,Electronics,0.6897080256286015,0.7630605753543139,1.125210582542067,Returned,0,1.0,Worst delivery experience.,True,False,False,False,False,False
1059.0,2024-04-12,C016,Apparel,-1.469078094588921,-1.1405900871763905,-1.2187099129619565,In Transit,0,3.0,Satisfactory experience.,False,False,False,False,False,False
1063.0,2024-01-20,C046,Home Decor,-0.7494827211830802,-0.12007632994343558,-0.5484403581486655,In Transit,1,3.0,"Product was damaged, returned.",False,True,False,False,False,False
1064.0,2024-02-05,C010,Apparel,0.6897080256286015,-0.8552689331571176,-0.3205217368942467,Returned,0,3.0,"Terrible service, not buying again.",True,False,False,False,False,False
1065.0,2024-04-14,C022,Beauty,0.6897080256286015,0.7721183897676241,1.1333023679120464,Delivered,0,3.0,Not Provided,True,False,False,False,False,False
1066.0,2024-05-29,C045,Electronics,1.4093033990344424,0.5532212081126264,1.5304741664885337,In Transit,5,2.0,Loved it! Highly recommended.,False,False,False,True,False,False
1075.0,2024-01-07,C020,Beauty,0.6897080256286015,0.6528571666590391,1.0267605272073181,Returned,0,4.0,"Terrible service, not buying again.",False,False,False,False,False,False
1087.0,2024-05-17,C049,Apparel,-0.7494827211830802,-0.4612540061781217,-0.700835649283277,Returned,2,4.0,Not happy with the product.,False,False,False,False,False,False
1089.0,2024-03-18,C001,Beauty,-0.7494827211830802,-0.10347033685236678,-0.5410228882261845,Delivered,5,3.0,"Product was damaged, returned.",False,False,False,True,False,False
1093.0,2024-01-31,C036,Books,1.4093033990344424,-0.4038878482271568,0.4616841822037589,Returned,2,4.0,Very good quality and support.,False,False,False,False,True,False
1094.0,2024-03-17,C038,Books,-0.029887347777239386,-1.427420876931215,-0.98202519089006,Returned,5,4.0,Excellent packaging and quality.,False,False,False,False,False,True
1100.0,2024-03-10,C033,Beauty,0.6897080256286015,0.9079856059672778,1.254679148461737,Delivered,4,1.0,Worst delivery experience. !!!,False,False,False,True,False,False
1102.0,2024-01-11,C049,Apparel,0.6897080256286015,1.4091846701704451,1.7024246056005954,Returned,2,3.0,Not happy with the product.,False,False,False,False,False,True
1104.0,2024-06-20,C007,Apparel,-0.029887347777239386,0.7464545822632451,0.47449617570622626,Returned,2,5.0,Not happy with the product.,True,False,False,False,False,False
1109.0,2024-05-21,C001,Beauty,0.6897080256286015,-1.2236200526317345,-0.6495876752734077,Delivered,5,1.0,Very good quality and support.,False,True,False,False,False,False
1115.0,2024-04-08,C015,Books,-1.469078094588921,0.16826409554694075,-0.9263941664714519,Returned,2,5.0,Worst delivery experience.,True,False,False,False,False,False
1116.0,2024-06-18,C042,Apparel,0.6897080256286015,-1.5708362718086275,-0.9597727811226168,Delivered,1,4.0,Not Provided,True,False,False,False,False,False
1118.0,2024-03-08,C022,Beauty,0.6897080256286015,-1.3036307466159751,-0.7210651127082254,In Transit,2,5.0,Loved it! Highly recommended.,True,False,False,False,False,False
1120.0,2024-04-21,C007,Electronics,0.6897080256286015,-0.770729331966222,-0.24499840677443926,Returned,1,4.0,Great product and fast delivery! !!!,False,True,False,False,False,False
1133.0,2024-03-08,C035,Electronics,0.6897080256286015,0.4792490570705927,0.8716679742827136,Returned,1,3.0,Fast shipping and nice product.,True,False,False,False,False,False
1137.0,2024-04-04,C043,Beauty,0.6897080256286015,-0.8447014830082556,-0.31108132062927074,In Transit,5,4.0,Very good quality and support. !!!,False,False,False,False,False,False
1143.0,2024-06-18,C002,Apparel,-1.469078094588921,0.41584435617742094,-0.8711002997765929,Delivered,1,3.0,Great product and fast delivery!,False,False,False,False,False,True
1146.0,2024-06-17,C034,Home Decor,0.6897080256286015,-1.6070675294618684,-0.9921399226025343,Delivered,2,4.0,Worst delivery experience. !!!,True,False,False,False,False,False
1147.0,2024-06-24,C007,Books,0.6897080256286015,-1.3443909114758712,-0.7574781468731325,Delivered,1,3.0,Fast shipping and nice product.,False,False,False,False,False,True
1153.0,2024-05-23,C022,Electronics,0.6897080256286015,0.3871612772019385,0.7894014896879233,Returned,4,3.0,Great product and fast delivery!,False,False,False,True,False,False
1155.0,2024-01-28,C023,Beauty,-0.029887347777239386,-1.0892624721676325,-0.7554552005306377,In Transit,0,2.0,Worst delivery experience.,False,False,False,False,False,False
1161.0,2024-04-23,C027,Home Decor,-0.7494827211830802,1.368424505310549,0.1164346730846392,Delivered,4,4.0,Worst delivery experience.,False,True,False,False,False,False
1167.0,2024-06-12,C027,Home Decor,-1.469078094588921,0.7056944174033489,-0.8063660168167579,Delivered,1,2.0,Satisfactory experience.,False,False,False,False,False,False
1168.0,2024-04-27,C045,Home Decor,-1.469078094588921,0.9004374272895194,-0.7628726704531188,Delivered,0,1.0,Worst delivery experience.,False,False,False,False,False,False
1169.0,2024-04-12,C034,Electronics,0.6897080256286015,0.11844611627373436,0.5493451903785354,Returned,1,4.0,Excellent packaging and quality.,False,False,False,False,True,False
1174.0,2024-03-11,C038,Electronics,-0.029887347777239386,1.338231790599515,0.8709936588352153,Delivered,4,4.0,Very good quality and support.,True,False,False,False,False,False
1177.0,2024-06-15,C013,Home Decor,1.4093033990344424,1.1419791449777927,2.1879317277993575,Returned,0,3.0,Great product and fast delivery!,True,False,False,False,False,False
1179.0,2024-05-14,C034,Beauty,-0.7494827211830802,0.45056597809511023,-0.29354911899431546,In Transit,1,2.0,Worst delivery experience.,True,False,False,False,False,False
1180.0,2024-03-27,C044,Beauty,-1.469078094588921,0.26940968982890523,-0.9038045989802594,Delivered,1,3.0,"Terrible service, not buying again.",False,False,False,False,False,False
1187.0,2024-04-15,C024,Apparel,0.6897080256286015,-0.037046364488091614,0.4104362081938896,Returned,2,4.0,Excellent packaging and quality.,False,False,False,False,True,False
1188.0,2024-03-02,C020,Books,-0.7494827211830802,0.47472014986393757,-0.282760071834343,Returned,2,3.0,Very good quality and support.,False,False,False,True,False,False
1190.0,2024-06-13,C031,Home Decor,1.4093033990344424,-1.164744258945218,-0.3879532816440748,Returned,5,1.0,Not Provided,False,True,False,False,False,False
1193.0,2024-01-21,C024,Apparel,-1.469078094588921,0.17128336701804417,-0.9257198510239536,Delivered,4,4.0,Satisfactory experience.,False,False,False,False,False,True
1195.0,2024-03-06,C014,Apparel,1.4093033990344424,1.4635315566503067,2.547004703592192,In Transit,5,3.0,Not happy with the product.,False,False,False,False,False,True
1196.0,2024-03-18,C008,Electronics,-0.7494827211830802,0.7962725615364514,-0.13913088151720918,Returned,2,4.0,"Terrible service, not buying again.",False,True,False,False,False,False
1201.0,2024-03-29,C016,Electronics,1.4093033990344424,0.25582296820893985,1.1983738085956306,Delivered,5,1.0,Not Provided,False,False,False,False,False,False
1202.0,2024-03-27,C042,Apparel,0.6897080256286015,1.1600947738044132,1.4799005079261627,Returned,0,2.0,Satisfactory experience.,False,True,False,False,False,False
1204.0,2024-05-11,C026,Beauty,0.6897080256286015,-0.23329901010981371,0.2351141918443366,Delivered,0,4.0,Not happy with the product.,False,False,False,True,False,False
1207.0,2024-01-21,C028,Beauty,-0.7494827211830802,1.5737349653455814,0.20814157394440538,In Transit,1,4.0,"Terrible service, not buying again.",False,True,False,False,False,False
1211.0,2024-01-18,C016,Home Decor,-0.029887347777239386,0.5683175654681435,0.35514234149903057,Returned,5,4.0,Fast shipping and nice product.,False,False,False,False,False,True
1212.0,2024-06-22,C029,Home Decor,-0.029887347777239386,0.9457264993560706,0.6080106343108859,Delivered,0,4.0,"Product was damaged, returned.",False,False,False,True,False,False
1214.0,2024-04-09,C036,Electronics,-0.029887347777239386,-0.18951957377881418,-0.15261719046717478,Returned,2,4.0,Excellent packaging and quality. !!!,False,False,False,False,False,False
1216.0,2024-04-23,C006,Home Decor,-0.029887347777239386,-1.3987377979557327,-0.962807200636359,Returned,1,3.0,Not Provided,False,False,False,False,False,True
1219.0,2024-02-03,C040,Electronics,-1.469078094588921,0.11240757333152752,-0.9388690022501701,In Transit,2,4.0,"Product was damaged, returned.",True,False,False,False,False,False
1220.0,2024-04-14,C037,Electronics,-0.7494827211830802,0.1607159168691822,-0.42301768491398534,Returned,4,4.0,Very good quality and support.,True,False,False,False,False,False
1221.0,2024-06-23,C034,Home Decor,-0.7494827211830802,1.6099662229988223,0.2243251446843641,Returned,0,4.0,Satisfactory experience.,True,False,False,False,False,False
1224.0,2024-02-02,C041,Home Decor,1.4093033990344424,1.4997628143035475,2.587463630442089,Delivered,0,3.0,Fast shipping and nice product.,False,False,False,False,False,False
1228.0,2024-04-26,C005,Electronics,-0.7494827211830802,0.9185530561161398,-0.08451133026984844,In Transit,2,5.0,Very good quality and support.,False,False,False,False,False,True
1232.0,2024-03-04,C011,Home Decor,1.4093033990344424,0.13354247362925145,1.0618249304772287,Delivered,0,4.0,Very good quality and support.,False,False,False,False,True,False
1237.0,2024-05-23,C013,Home Decor,1.4093033990344424,-0.014401828454815984,0.8966176458401499,Delivered,2,1.0,"Product was damaged, returned.",True,False,False,False,False,False
1239.0,2024-03-27,C036,Home Decor,-0.7494827211830802,-0.568438143402293,-0.7487120460556549,Returned,3,2.0,"Product was damaged, returned.",False,True,False,False,False,False
1241.0,2024-05-11,C009,Home Decor,1.4093033990344424,0.16977373128249246,1.1022838573271256,Delivered,2,5.0,Fast shipping and nice product.,False,False,False,True,False,False
1242.0,2024-05-31,C022,Beauty,1.4093033990344424,1.492214635625789,2.5790346873483605,In Transit,1,5.0,Very good quality and support.,False,True,False,False,False,False
1243.0,2024-04-04,C022,Electronics,0.6897080256286015,0.10334975891821728,0.5358588814285697,Returned,5,3.0,Fast shipping and nice product.,True,False,False,False,False,False
1244.0,2024-03-08,C042,Beauty,1.4093033990344424,-0.3918107623427431,0.4751704911537245,Returned,5,1.0,Fast shipping and nice product.,True,False,False,False,False,False
1245.0,2024-02-13,C034,Beauty,0.6897080256286015,-0.8854616478681517,-0.3474943547941779,Returned,3,5.0,Great product and fast delivery!,False,False,False,False,False,False
1247.0,2024-06-25,C014,Books,1.4093033990344424,1.1163153374734136,2.1592733212806805,Returned,5,5.0,Satisfactory experience.,False,False,False,False,True,False
1251.0,2024-05-02,C023,Beauty,-0.029887347777239386,-0.020440371397022816,-0.039332195287463644,Delivered,2,3.0,Worst delivery experience.,False,False,False,True,False,False
1253.0,2024-02-24,C013,Beauty,-0.029887347777239386,-0.12007632994343558,-0.10608942458979342,Delivered,5,3.0,Fast shipping and nice product.,False,False,False,False,False,False
1254.0,2024-03-02,C016,Electronics,1.4093033990344424,-0.4038878482271568,0.4616841822037589,Returned,0,2.0,Great product and fast delivery!,False,True,False,False,False,False
1255.0,2024-04-15,C022,Books,-1.469078094588921,-0.9488663487613235,-1.1758908820458158,Delivered,0,4.0,Worst delivery experience.,True,False,False,False,False,False
1262.0,2024-06-20,C007,Apparel,-0.7494827211830802,1.1525465951266547,0.02000756409238506,In Transit,0,2.0,Great product and fast delivery!,False,False,False,True,False,False
1263.0,2024-04-08,C016,Books,-0.029887347777239386,0.23921697511787104,0.13464119016709278,In Transit,4,3.0,Not happy with the product.,False,False,False,True,False,False
1266.0,2024-05-02,C010,Books,1.4093033990344424,0.5109514075171786,1.483272085163654,In Transit,2,4.0,"Product was damaged, returned.",False,False,False,False,False,True
1267.0,2024-03-04,C044,Beauty,-1.469078094588921,1.4499448350303412,-0.6401472590084317,In Transit,1,4.0,"Terrible service, not buying again.",False,False,False,False,False,False
1268.0,2024-01-29,C004,Beauty,1.4093033990344424,-0.5488128788401208,0.29984847480417154,Returned,0,3.0,Satisfactory experience.,False,False,False,True,False,False
1270.0,2024-02-03,C033,Books,0.6897080256286015,-1.4425172342867323,-0.845139155047909,Returned,2,4.0,Not happy with the product.,False,False,False,False,True,False
1274.0,2024-06-23,C043,Beauty,-0.7494827211830802,0.35093001954869746,-0.338053938529202,Delivered,0,3.0,"Product was damaged, returned. !!!",True,False,False,False,False,False
1280.0,2024-03-22,C037,Beauty,-0.029887347777239386,-0.3344446043917782,-0.2497186149069272,In Transit,0,5.0,"Product was damaged, returned.",False,False,False,False,True,False
1282.0,2024-05-06,C004,Home Decor,0.6897080256286015,1.4439062920881345,1.7334431161855164,In Transit,2,3.0,Worst delivery experience.,False,False,False,False,False,True
1285.0,2024-03-06,C014,Home Decor,-1.469078094588921,0.9819577570093116,-0.7446661533706652,In Transit,5,1.0,"Product was damaged, returned.",False,False,False,False,False,True
1289.0,2024-04-29,C035,Home Decor,-0.029887347777239386,-0.18197139510105562,-0.1475598246109377,In Transit,2,4.0,Very good quality and support.,False,True,False,False,False,False
1291.0,2024-02-26,C048,Apparel,-1.469078094588921,-0.18650030230771075,-1.0056262315525,Returned,2,1.0,Not happy with the product.,False,False,False,False,False,True
1292.0,2024-02-20,C022,Apparel,0.6897080256286015,-0.2800977179119167,0.1933066340994432,In Transit,4,4.0,Not happy with the product.,True,False,False,False,False,False
1294.0,2024-05-19,C032,Apparel,1.4093033990344424,-1.4364786913445253,-0.6913952330183011,Returned,5,2.0,"Terrible service, not buying again.",False,True,False,False,False,False
